timestamp,gdp_quart,gdp_quart_growth,cpi,ppi,gdp_deflator,balance_trade,balance_trade_growth,us/eur_rub,brent,net_capital_export,gdp_annual,gdp_annual_growth,average_provision_of_build_contract,average_provision_of_build_contract_moscow,rts,micex,micex_rgbi_tr,micex_cbi_tr,deposits_growth,deposits_rate,mortgage_value,mortgage_growth,mortgage_rate,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,retail_trade_turnover_growth,unemployment,employment,invest_fixed_capital_per_cap,profitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_tural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,gas_share,electric_stove_share,average_life_exp,infant_mortarity_per_1000_cap,perital_mort_per_1000_cap,incidence_population,rent_price_4.room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm
40884,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.2797,109.53,0.614394581,46308.5,0.045037137,5.96,6.65,1467.69,1448.39,129.66,205.14,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40885,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.473,108.11,0.614394581,46308.5,0.045037137,5.96,6.65,1473.56,1456.36,129.52,204.42,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40886,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.491,108.62,0.614394581,46308.5,0.045037137,5.96,6.65,1410.28,1396.28,129.32,205.9,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40887,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.491,108.62,0.614394581,46308.5,0.045037137,5.96,6.65,1410.28,1396.28,129.32,203.86,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40888,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.491,108.62,0.614394581,46308.5,0.045037137,5.96,6.65,1410.28,1396.28,129.32,203.86,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40889,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.661,107.26,0.614394581,46308.5,0.045037137,5.96,6.65,1363.67,1349.96,129.14,205.9,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40890,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.6916,109.5,0.614394581,46308.5,0.045037137,5.96,6.65,1387.13,1378.56,129.01,206.12,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40891,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.8814,105.02,0.614394581,46308.5,0.045037137,5.96,6.65,1369.65,1372.42,128.93,206.3,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40892,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.846,105.09,0.614394581,46308.5,0.045037137,5.96,6.65,1395.28,1393.61,128.92,205.81,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40893,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.9842,103.35,0.614394581,46308.5,0.045037137,5.96,6.65,1373.73,1383.42,128.9,206.37,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40894,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.9842,103.35,0.614394581,46308.5,0.045037137,5.96,6.65,1373.73,1383.42,128.9,206.37,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40895,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.9842,103.35,0.614394581,46308.5,0.045037137,5.96,6.65,1373.73,1383.42,128.9,206.37,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40896,15663.6,5,356.2,444.6,86.721,19.066,18.1,32.0979,103.64,0.614394581,46308.5,0.045037137,5.96,6.65,1370.11,1382.88,128.81,206.43,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40897,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.9908,106.73,0.614394581,46308.5,0.045037137,5.96,6.65,1395.79,1409.84,128.95,206.32,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40898,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.7474,107.71,0.614394581,46308.5,0.045037137,5.96,6.65,1382.5,1385.17,128.8,205.95,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40899,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.3513,107.89,0.614394581,46308.5,0.045037137,5.96,6.65,1396.03,1385.66,128.85,205.99,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40900,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.1815,107.96,0.614394581,46308.5,0.045037137,5.96,6.65,1394.12,1376.11,128.91,205.77,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40901,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.1815,107.96,0.614394581,46308.5,0.045037137,5.96,6.65,1394.12,1376.11,128.91,205.77,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40902,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.1815,107.96,0.614394581,46308.5,0.045037137,5.96,6.65,1394.12,1376.11,128.91,205.77,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40903,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.1358,107.96,0.614394581,46308.5,0.045037137,5.96,6.65,1413.52,1390.08,129,205.67,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40904,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.4431,109.27,0.614394581,46308.5,0.045037137,5.96,6.65,1398.51,1386.14,128.97,205.75,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40905,15663.6,5,356.2,444.6,86.721,19.066,18.1,31.7946,107.56,0.614394581,46308.5,0.045037137,5.96,6.65,1382.19,1383.09,129.05,205.57,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40906,15663.6,5,356.2,444.6,86.721,19.066,18.1,32.1228,108.01,0.614394581,46308.5,0.045037137,5.96,6.65,1365.13,1387.06,129.05,205.83,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40907,15663.6,5,356.2,444.6,86.721,19.066,18.1,32.137,107.38,0.614394581,46308.5,0.045037137,5.96,6.65,1381.87,1402.23,129.12,206.47,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40908,15663.6,5,356.2,444.6,86.721,19.066,18.1,32.137,107.38,0.614394581,46308.5,0.045037137,5.96,6.65,1381.87,1402.23,129.12,206.47,0.017036746,5.7,596508,0.97854641,11.4,9948.7728,0.187790661,82685.3,-0.005,44898.7,0.168917353,106.6,0.014,0.708,73976.19863,0.708,0.891477685,53636,226.2141565,8.5,3.8,549075.8,106.6,1.1,5.1,6.2,10.8,9.7,218,18.77206579,99.9,43.9,55.3,75.79,6.2,5.53,715.1,144.26,86.41,66.86,51.39,46.44,37.93,30.74,793.3195607,2,1391.710938,89.0495,65.9,99.6,8180.755454,375.8,846,302,565,0.45356,1240,269768,22.37,64.12,23587,230310
40909,16876.6,5.2,357.8,445.4,100,21.939,34.4,32.137,107.38,0.330120044,59698.1,0.042643516,5.75,6.65,1381.87,1402.23,129.12,206.47,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40910,16876.6,5.2,357.8,445.4,100,21.939,34.4,32.1488,107.38,0.330120044,59698.1,0.042643516,5.75,6.65,1380.49,1402.23,129.12,208.51,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40911,16876.6,5.2,357.8,445.4,100,21.939,34.4,31.6979,112.13,0.330120044,59698.1,0.042643516,5.75,6.65,1434.23,1444.76,129.1,210.57,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40912,16876.6,5.2,357.8,445.4,100,21.939,34.4,31.8402,113.7,0.330120044,59698.1,0.042643516,5.75,6.65,1434.19,1447.59,129.11,210.57,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40913,16876.6,5.2,357.8,445.4,100,21.939,34.4,32.0474,112.74,0.330120044,59698.1,0.042643516,5.75,6.65,1415.48,1434.91,129.12,210.57,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40914,16876.6,5.2,357.8,445.4,100,21.939,34.4,31.98,113.06,0.330120044,59698.1,0.042643516,5.75,6.65,1423.7,1440.6,129.14,212.13,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40915,16876.6,5.2,357.8,445.4,100,21.939,34.4,31.98,113.06,0.330120044,59698.1,0.042643516,5.75,6.65,1423.7,1440.6,129.14,212.13,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40916,16876.6,5.2,357.8,445.4,100,21.939,34.4,31.98,113.06,0.330120044,59698.1,0.042643516,5.75,6.65,1423.7,1440.6,129.14,215.07,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40917,16876.6,5.2,357.8,445.4,100,21.939,34.4,31.9476,112.45,0.330120044,59698.1,0.042643516,5.75,6.65,1430.13,1448.36,129.17,215.07,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40918,16876.6,5.2,357.8,445.4,100,21.939,34.4,31.5683,113.28,0.330120044,59698.1,0.042643516,5.75,6.65,1469.76,1476.88,129.24,218.45,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40919,16876.6,5.2,357.8,445.4,100,21.939,34.4,31.7463,112.24,0.330120044,59698.1,0.042643516,5.75,6.65,1452.69,1465.47,129.34,220.13,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40920,16876.6,5.2,357.8,445.4,100,21.939,34.4,31.5781,111.26,0.330120044,59698.1,0.042643516,5.75,6.65,1458.24,1464.53,129.61,220.13,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
40921,16876.6,5.2,357.8,445.4,100,21.939,34.4,31.8525,110.44,0.330120044,59698.1,0.042643516,5.75,6.65,1446.46,1463.43,129.57,207.08,0.073226992,5.8,697417,0.912649396,11.63,10666.8705,0.072179525,33194,-0.025,48830.4,0.087568237,101.7,0.008,0.716,102373.8183,0.702,0.942096921,47563,249.2838063,7.8,3.6,609729.3,133.1,1.4,8.9,10.3,11.3,9.9,231,19.28213689,98.8,44.1,54.1,75.74,8.1,10.2,698.6,187.12,87.09,69.99,52.59,47.71,39.47,31.25,856.7305467,6,1453.830605,99.2666,66.1,96.5,8296.038659,156.3,836,298,603,0.4507,1309,288177,23.01,67.85,42551,232840.2
