"","1"
"3133",4701486.14683799
"3134",31240407.295957
"3135",9283303.96580116
"3136",5558665.31665101
"3137",12620547.4902391
"3138",5138909.95740223
"3139",2982749.85523872
"3140",3343578.83072571
"3141",936441.602122354
"3142",7585939.75039863
"3143",1028470.38083257
"3144",776818395.582115
"3145",4475153.64599585
"3146",719203.680226402
"3147",9217917.84287225
"3148",19556390.8705058
"3149",218327.314446074
"3150",6795604.43723977
"3151",5767876.61872929
"3152",1811091.44497473
"3153",771498.539520095
"3154",16109410.7409322
"3155",949457.240356882
"3156",2881774.70915799
"3157",2042433.66083778
"3158",2306102.97609912
"3159",3232544.20426031
"3160",4796889.2696548
"3161",1617793.08503828
"3162",19287918.4520911
"3163",9116918.57638085
"3164",1996908.00741889
"3165",1091248.40209296
"3166",2490020.88859221
"3167",8731028.24124192
"3168",4788379.29450451
"3169",9085982.80564564
"3170",19791318.4607552
"3171",691602.395522597
"3172",2435892.98428764
"3173",2700498.27998145
"3174",2591599.43091185
"3175",3380204.36762138
"3176",7005792.62760063
"3177",6296397.7338123
"3178",4348904.87613886
"3179",4494498.90895202
"3180",1446141.87853492
"3181",6429265.98580941
"3182",5395128.69851856
"3183",1230971.73223898
"3184",1196824.66197222
"3185",9140193.95502921
"3186",46133774.6537474
"3187",16271632.2837756
"3188",2467941.59153984
"3189",884833.741869583
"3190",1994368.35808155
"3191",20541326.8565244
"3192",1904133.09617764
"3193",24014817.0185737
"3194",33897385.8969257
"3195",3972456.84788564
"3196",12422303.9269195
"3197",1857646.40681772
"3198",4531385.43206984
"3199",3797927.96847509
"3200",17496781.5270736
"3201",1403051.6519673
"3202",3894882.87880092
"3203",15844054.8455709
"3204",1074601.91780665
"3205",821126.55056659
"3206",8922684.11474828
"3207",4950748.47210576
"3208",33832679.802614
"3209",2226857.01433852
"3210",7741553.50435202
"3211",23919785.7909401
"3212",1135496.45832567
"3213",32655961.9809487
"3214",16802741.7464219
"3215",2522479.17340612
"3216",2001789.32792895
"3217",68731003.8229648
"3218",3984472.38591654
"3219",26902675.4985886
"3220",1827792.00738026
"3221",1111680.19506821
"3222",8976749.18042341
"3223",2889655.66334508
"3224",3701965.53224984
"3225",3606718.146893
"3226",631032.631980925
"3227",4409278.62735972
"3228",1811419.59383482
"3229",1273813.85075228
"3230",33040815.8864237
"3231",14476888.1074804
"3232",1976969.59581421
"3233",6244688.70846116
"3234",6139382.6890342
"3235",969004.892915858
"3236",1076721.2455042
"3237",4669640.58996943
"3238",39595635.5269985
"3239",3565980.82529804
"3240",5099770.36073759
"3241",4329963.06063513
"3242",1593446.93163104
"3243",1885361.88998437
"3244",12445515.6254958
"3245",127187435.619877
"3246",631120.966654178
"3247",5427679.47450125
"3248",895598.986833117
"3249",4368156.53119221
"3250",715356.942540242
"3251",10880250.8956851
"3252",2838941.98370208
"3253",4291996.65119176
"3254",1169084.44782236
"3255",12614727.1993264
"3256",2525001.69660506
"3257",3126473.40801003
"3258",2647249.13903035
"3259",28459399.0381606
"3260",3687248.45135017
"3261",875408.308539344
"3262",2674397.55572112
"3263",6713458.67261512
"3264",3604436.27751086
"3265",5167631.9872216
"3266",573677.518214612
"3267",5375632.88931766
"3268",1240281.5065386
"3269",38610262.1436176
"3270",15360204.9119215
"3271",36474454.361405
"3272",3072068.105184
"3273",397913.803716246
"3274",1098683.23228703
"3275",672813.215842773
"3276",6033258.66137483
"3277",883810.475567281
"3278",12316000.213157
"3279",2093707.5172066
"3280",3227991.92890422
"3281",7484824.34964034
"3282",4922423.76915352
"3283",9949839.23931624
"3284",1904009.56797183
"3285",1661357.13357775
"3286",4853303.90324821
"3287",1522642.16781595
"3288",904497.885117124
"3289",2875325.8725607
"3290",5569844.59609512
"3291",3479970.13996523
"3292",1128979.38293959
"3293",789327.591536193
"3294",4143855.13003693
"3295",8021906.70632178
"3296",2491680.56973416
"3297",4518048.55281857
"3298",820441.466652422
"3299",7195456.39991244
"3300",3901325.54822381
"3301",6602215.9465704
"3302",1109776.13618618
"3303",2599156.46404788
"3304",2223895.98817405
"3305",589482.797002011
"3306",4331819.11998342
"3307",18609803.3833331
"3308",31926927.121169
"3309",3235378.10370653
"3310",978850.357751358
"3311",872873.452775929
"3312",2737928.05133826
"3313",3695898.15511854
"3314",2486162.80979723
"3315",3488509.89482333
"3316",898162.67108888
"3317",3220290.83966509
"3318",16991801.4047977
"3319",4164614.87497966
"3320",11440821.114483
"3321",49663284.106023
"3322",901218.273881379
"3323",3027197.40147481
"3324",29023055.3649958
"3325",5229792.42359592
"3326",3671601.36126236
"3327",1170259.40535824
"3328",6056894.22614049
"3329",8465461.99569227
"3330",3570054.32724387
"3331",3595679.5449166
"3332",20532515.6104459
"3333",2943162.1703664
"3334",4087480.55552283
"3335",10346028.6841589
"3336",1774638.97024942
"3337",4471458.51564677
"3338",3717866.22493462
"3339",24272427.2168958
"3340",106520811.84275
"3341",6079529.13955975
"3342",47519637.2949819
"3343",3001974.26980805
"3344",393099.707287178
"3345",20614951.4087372
"3346",838217.821500624
"3347",2522298.38137559
"3348",2484125.1562279
"3349",8462889.53070184
"3350",1316739.64832775
"3351",1061068.51207414
"3352",10175266.4056574
"3353",1130055.61303233
"3354",4234244.27681042
"3355",3988613.78427722
"3356",30248768.9909354
"3357",29995584.6292909
"3358",1145917.14937525
"3359",11800535.5869133
"3360",812846.354403973
"3361",1117536.6084396
"3362",1881251.22164754
"3363",4164169.45894514
"3364",4411644.6988918
"3365",8499357.11020043
"3366",1334951.52762517
"3367",3298184.61725267
"3368",6141430.94491114
"3369",59542164.6530783
"3370",10745885.9696013
"3371",1740413.947794
"3372",1830144.61726749
"3373",3378267.38868327
"3374",1618175.71846717
"3375",1411339.98076738
"3376",71583089.484147
"3377",10157238.8767988
"3378",3450983.52245245
"3379",5979963.50996181
"3380",5872538.25986889
"3381",17646650.0254957
"3382",2549437.99737555
"3383",6173642.79722336
"3384",211552.806656582
"3385",2955151.53436752
"3386",13134626.7101986
"3387",11339774.3961092
"3388",3067633.31899193
"3389",2304375.34667972
"3390",7402682.91896285
"3391",4979182.72983218
"3392",9762329.72024494
"3393",1206640.72849039
"3394",2017402.94668534
"3395",1972123.31771041
"3396",8081123.02786945
"3397",990354.478038451
"3398",758925.501379145
"3399",2649169.41446021
"3400",1036449.27586684
"3401",14641085.4837523
"3402",611778.62510842
"3403",15532190.1117508
"3404",8872149.87669325
"3405",2556299.41711098
"3406",8824269.72791696
"3407",8302906.80475193
"3408",6388404.44833966
"3409",4758660.48148616
"3410",3221374.82715623
"3411",1219726.7948772
"3412",2308571.82441971
"3413",820688.736347818
"3414",20489857.2698651
"3415",43266488.4457602
"3416",21015830.2680314
"3417",7983283.15806018
"3418",2235621.02038949
"3419",2995561.20561096
"3420",3124077.45661244
"3421",5543197.23386428
"3422",6696727.05187904
"3423",741819.327460904
"3424",1175451.14822884
"3425",3338254.69810459
"3426",2425702.22042511
"3427",90920673.4742222
"3428",19878061.884523
"3429",7977582.70690828
"3430",2971314.56131972
"3431",7347484.58704168
"3432",5618584.02157042
"3433",3199844.59847842
"3434",3764270.68885158
"3435",5649215.25882526
"3436",855511.217627163
"3437",725073.030798892
"3438",4428079.41388933
"3439",4001474.37130743
"3440",1162541.48790592
"3441",3436087.68468224
"3442",4557275.14888773
"3443",13161301.734293
"3444",818645.947101729
"3445",2483145.93731708
"3446",12583863.8752018
"3447",2966384.54191156
"3448",4156696.23558674
"3449",3378347.26957061
"3450",5031167.93977207
"3451",40975120.0803834
"3452",34485633.9276882
"3453",28995824.4506007
"3454",670886.158997764
"3455",25982312.9154642
"3456",6779163.89086798
"3457",2002962.07934666
"3458",4258516.56436274
"3459",630724.853513271
"3460",4826744.05877388
"3461",1695369.02678817
"3462",6476109.00506934
"3463",499169.374416318
"3464",876657.650104424
"3465",2391249.39726625
"3466",34532735.5551324
"3467",2565889.64408467
"3468",8583704.44172287
"3469",7607642.65141749
"3470",12342042.5505352
"3471",23364808.4760484
"3472",4056353.98753147
"3473",3970103.0365322
"3474",3255093.3086758
"3475",26983692.8765497
"3476",1653008.52180234
"3477",2742701.77587683
"3478",3727845.68113446
"3479",11972131.5326388
"3480",4083082.04897869
"3481",20792726.5469168
"3482",13136668.4376237
"3483",3097056.97981522
"3484",8700460.55686889
"3485",1661298.88947075
"3486",2524461.24518711
"3487",1503664.22452645
"3488",1550420.23477352
"3489",3426032.67534463
"3490",1190204.94968391
"3491",2116771.25621253
"3492",33220855.6192193
"3493",1271346.13328334
"3494",68711428.5859588
"3495",1032612.07642673
"3496",5340089.27172203
"3497",1315713.72127161
"3498",25079382.4859048
"3499",7332646.00243345
"3500",11181610.1205545
"3501",777809.088569376
"3502",51297648.8222239
"3503",9319948.28830738
"3504",13720998.5763419
"3505",9412735.56256532
"3506",23718765.2966952
"3507",834502.014035215
"3508",9118455.33425433
"3509",650189.515013346
"3510",1919411.04810164
"3511",4463860.12631049
"3512",2342314.31928818
"3513",7624268.47603112
"3514",3518541.67671933
"3515",1892032.58688563
"3516",7982670.50159749
"3517",6588456.23804813
"3518",4184171.75075186
"3519",8451587.21077876
"3520",582857.791840075
"3521",71500264.2385834
"3522",30780143.8720237
"3523",833280.486039369
"3524",4531212.7569125
"3525",5809596.58072899
"3526",3664773.2988527
"3527",6769200.88989525
"3528",6423124.85344459
"3529",11077379.0268046
"3530",4584085.6823337
"3531",2730730.07523528
"3532",1400440.24029984
"3533",1161583.41712341
"3534",17335278.8776258
"3535",3663851.77003241
"3536",1820471.98582198
"3537",4358826.78886558
"3538",2253577.57815337
"3539",953369.199586112
"3540",12929679.7722606
"3541",7806328.58082474
"3542",3760257.76090876
"3543",851872.42054957
"3544",5604694.44548762
"3545",11928063.3972737
"3546",2320196.31866669
"3547",1099857.71879605
"3548",52299221.6748474
"3549",1882296.48032095
"3550",4308296.68344812
"3551",16683150.1464405
"3552",740529.908145786
"3553",8289247.47616467
"3554",3417765.59409176
"3555",14086859.4006336
"3556",15761898.4210692
"3557",154880.397551834
"3558",8751999.94224354
"3559",9410032.28251874
"3560",11624877.7806533
"3561",1211676.85768692
"3562",5809815.2556476
"3563",926084.770897749
"3564",21901170.1685598
"3565",7948775.69099962
"3566",922221.683929949
"3567",1088703.86502321
"3568",29614760.5346384
"3569",1029351.44786742
"3570",6061510.59726256
"3571",1631936.12702415
"3572",1281341.91146922
"3573",22290980.8782449
"3574",2062094.35624459
"3575",731506.69450104
"3576",8396713.17744356
"3577",995097.672747962
"3578",21752360.8734074
"3579",3784270.33509953
"3580",2843431.89127603
"3581",14708343.9569815
"3582",3522298.48742494
"3583",2704346.03980012
"3584",1309105.69527473
"3585",3578552.91579067
"3586",5965252.09135373
"3587",3840373.29225558
"3588",32406686.2178289
"3589",2876874.42131732
"3590",4291635.93769483
"3591",5874806.65557702
"3592",3367598.6946049
"3593",3975717.73986608
"3594",535538.579288798
"3595",3425317.3632332
"3596",95819866.8645593
"3597",575533.570684621
"3598",2008698.01749939
"3599",7366635.87058811
"3600",110414292.288814
"3601",4588702.25746789
"3602",327397052.308713
"3603",2520237.39778511
"3604",2441921.22699878
"3605",19153368.8768148
"3606",6683278.44665536
"3607",4693624.89873198
"3608",3974172.97017431
"3609",4159242.45539243
"3610",3739167.28237802
"3611",7328211.73217489
"3612",827683.720383437
"3613",4237156.01656941
"3614",2050479.28403071
"3615",2441093.08017338
"3616",1670835.91119798
"3617",6286650.04983712
"3618",871569.439136576
"3619",3034248.40413742
"3620",683878.659693722
"3621",1231463.11747721
"3622",11957712.1179952
"3623",11035068.1631888
"3624",3388683.53905619
"3625",5537787.59037917
"3626",24863102.7186294
"3627",2376457.49057556
"3628",4325081.87065286
"3629",9754222.88746245
"3630",2062695.54045867
"3631",1644181.97318458
"3632",304156.728698056
"3633",28053754.2741148
"3634",3695077.11198479
"3635",808072.060429068
"3636",785575.386609164
"3637",5398837.81587955
"3638",828586.577043424
"3639",2393557.61916388
"3640",993450.730833191
"3641",2474569.4721982
"3642",4970045.80577915
"3643",1331721.32852609
"3644",1073463.15879001
"3645",11309735.7130789
"3646",2455273.8467958
"3647",10001529.3190993
"3648",4501794.03181492
"3649",1341404.76253671
"3650",1225072.01541701
"3651",909074.223030895
"3652",5517919.9970158
"3653",1826603.83779603
"3654",71322318.2602478
"3655",454457.9094618
"3656",2674470.97271482
"3657",4217870.09482043
"3658",1609669.93270527
"3659",42166870.6693457
"3660",2490549.7288198
"3661",5832750.87222559
"3662",6229740.25239491
"3663",940989.835919858
"3664",9839940.3927918
"3665",4316406.02506736
"3666",1661799.70338305
"3667",1821283.68318706
"3668",11351223.2015356
"3669",1116362.67537292
"3670",3951760.6678914
"3671",20825124.880451
"3672",15956996.3343051
"3673",3570083.36494441
"3674",2500478.54793139
"3675",7394562.02598326
"3676",1360654.39313633
"3677",3929159.50413923
"3678",4172400.099352
"3679",1450270.97346172
"3680",21597871.8843529
"3681",1384028.03390383
"3682",2960565.0741534
"3683",1085707.70594979
"3684",709260.929759477
"3685",4997488.17950714
"3686",1955462.57773782
"3687",16167229.2915073
"3688",5484730.24575169
"3689",876528.55068197
"3690",157562615.998395
"3691",23602728.769185
"3692",1829391.04470379
"3693",1851898.7883751
"3694",1293218.99380882
"3695",2262200.79858831
"3696",1940662.84800174
"3697",1335577.62928598
"3698",7504387.27202612
"3699",2473680.94285827
"3700",4157952.59326183
"3701",3605483.75641913
"3702",2002385.3374481
"3703",1780879.64990676
"3704",8068019.41493945
"3705",5976431.60685782
"3706",5578211.06887231
"3707",5657601.74999897
"3708",21202701.1301546
"3709",1455066.61835664
"3710",1946621.00723372
"3711",2743211.08416808
"3712",2575830.31279281
"3713",2162138.06277188
"3714",57713984.9173595
"3715",24316475.8835426
"3716",788284.375412302
"3717",3528180.85033003
"3718",14677195.4948014
"3719",4349471.1515734
"3720",4212812.40184523
"3721",2319789.20818849
"3722",2351567.09548251
"3723",6680690.84351646
"3724",4124385.28604174
"3725",51782833.5912989
"3726",37990542.3377011
"3727",4883487.17897032
"3728",2296862.97457313
"3729",2716555.59001812
"3730",58862587.5529688
"3731",3543813.92269365
"3732",1591768.02565245
"3733",5910165.49228661
"3734",1541455.89300678
"3735",6760780.59692702
"3736",12993559.1025341
"3737",1482685.78442669
"3738",27436817.4915672
"3739",1765270.91350783
"3740",2611313.83336214
"3741",48294824.6955062
"3742",4028214.24506325
"3743",4858967.27398857
"3744",12301902.6310238
"3745",7188579.99544355
"3746",1760486.12550187
"3747",2587029.12861642
"3748",2289044.83475777
"3749",1387149.92121766
"3750",3599349.26974544
"3751",1074346.47348413
"3752",1662953.29884455
"3753",3236446.78324172
"3754",2937663.65379919
"3755",7938045.08206724
"3756",2807995.3863829
"3757",4707790.7056002
"3758",2347497.35622458
"3759",2987974.05834567
"3760",2336968.37015253
"3761",47769913.7615758
"3762",1728143.98805707
"3763",2160217.42549652
"3764",2769243.57476046
"3765",6621922.81195953
"3766",6959068.06051465
"3767",6281813.56707904
"3768",3444689.74466415
"3769",791577.422757142
"3770",5713168.36642182
"3771",25117246.0065551
"3772",1412909.12359553
"3773",4094017.3436294
"3774",2950168.71966394
"3775",18610317.8680856
"3776",1963163.80274807
"3777",2080505.86480583
"3778",2090514.6600713
"3779",6192254.17429313
"3780",15225916.9055375
"3781",2383681.02895776
"3782",48538796.3607453
"3783",7868383.78697459
"3784",13019293.4910761
"3785",980778.719272087
"3786",7804922.44318785
"3787",2875450.99032039
"3788",954990.959506443
"3789",6662284.96487351
"3790",1627232.21439454
"3791",2246490.81182767
"3792",17997142.5205925
"3793",38118143.1554955
"3794",7111501.20817767
"3795",2314349.14309553
"3796",5704827.05305122
"3797",8166460.6687143
"3798",7660403.08798186
"3799",2653043.09830887
"3800",63172401.5563077
"3801",7018921.55890023
"3802",2525012.40133685
"3803",6414073.08673427
"3804",27976385.3646531
"3805",16846627.7150947
"3806",3868921.00609078
"3807",55855667.8933996
"3808",2142167.3229112
"3809",6159886.73312339
"3810",1677770.78958337
"3811",2622938.98225988
"3812",40820478.7158642
"3813",8464515.29251897
"3814",7810344.80551168
"3815",4261254.974117
"3816",4678515.37055989
"3817",10959856.7876722
"3818",17091792.7789051
"3819",44183495.0020654
"3820",4066688.18476784
"3821",12614663.2611606
"3822",4733838.56229
"3823",43517964.3017189
"3824",4576793.09740155
"3825",40238779.0140035
"3826",6356151.66170015
"3827",11155484.3604799
"3828",2872711.32615136
"3829",18047746.5337506
"3830",8802536.97616869
